Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Ocean Villa Inn,San-Diego,615,7.7,2,"1,413",9.3,7.8,8.9,7.8,7.8,7.6,7.4,4.9,4.7,6,5.0,2,True
La Jolla Cove Suites,San-Diego,692,6.8,3,"1,144",9.3,7.3,8.5,7.5,6.6,6.6,7.1,8,4.5,15,7.0,2,False
La Quinta by Wyndham San Diego Mission Bay,San-Diego,813,7.6,3,"1,157",7.6,8.1,8.4,8.1,7.8,7.7,7.9,6,350,9,4.0,2,True
DoubleTree By Hilton San Diego  Circle,San-Diego,702,6.8,4,"1,103",8.1,7.3,8.0,7.3,6.7,7.1,,3.5,2.2,3.1,6.0,2,True
Explore Balboa Park From Your Cozy Studio w Patio,San-Diego,611,8.4,0,18,8.4,8.7,9.3,9.0,8.4,8.5,7.5,1.4,1.4,3.1,5.0,1,True
Fairfield Inn & Suites San Diego Old Town,San-Diego,"1,103",7.6,3,136,8.6,8.1,8.1,8.1,7.6,7.8,8.2,3.4,900,1.8,7.0,2,False
One Bedroom Apartment with Luxurious Furnitures,San-Diego,611,8.8,0,46,8.9,9.3,9.5,9.1,9.1,8.8,8.5,1.4,1.4,3.1,5.0,1,False
Homewood Suites by Hilton San Diego-Del Mar,San-Diego,742,8.0,3,272,8.5,8.3,8.7,8.3,7.9,8.0,7.5,6,1.7,21,8.0,3,False
Comfort Inn San Diego Old Town,San-Diego,435,6.9,3,408,7.8,7.5,8.0,7.5,7.0,7.1,7.9,3.3,850,1.8,7.0,2,False
Awesome Balboa Park View with Huge Balcony in SD,San-Diego,611,9.6,0,9,9.2,9.2,9.7,10,9.4,9.4,,1.4,1.4,3.1,5.0,1,True
"Motel 6-San Diego, CA - North",San-Diego,361,6.7,2,453,7.4,7.0,7.9,6.9,6.9,6.7,6.3,9,5,12,4.0,1,True
Next to San Diego Downtown - Cali King Size Studio,San-Diego,611,8.2,0,16,8.1,9.1,8.8,8.9,8.8,9.1,10,1.4,1.4,3.1,5.0,1,True
Four Points by Sheraton San Diego Downtown Little Italy,San-Diego,684,6.8,3,338,7.6,7.6,7.7,7.6,6.9,7.0,8.4,1.2,850,2.9,7.0,2,False
Americas Best Value Inn Loma Lodge,San-Diego,"1,714",6.6,2,"1,047",7.6,7.0,7.9,7.0,7.2,6.7,7.9,4.6,1.4,2.4,4.0,1,False
TownePlace Suites by Marriott San Diego Airport/Liberty Station,San-Diego,"1,079",9.0,3,351,9.3,9.4,9.1,9.4,8.7,9.2,,3.7,3,1.9,6.0,1,True
Hilton Garden Inn San Diego Del Mar,San-Diego,697,8.0,4,164,8.5,8.3,8.6,8.4,7.9,8.1,7.0,6,1.7,21,6.0,1,False
