Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Home2 Suites By Hilton Chicago River North,Chicago,"1,079",8.2,3,"3,359",9.0,8.6,8.5,8.7,8.1,8.5,8.8,800,350,16,6.0,2.0,True
Radisson Blu Aqua  Chicago,Chicago,"2,324",7.9,4,"1,494",9.0,8.3,8.4,8.4,7.6,8.3,,750,350,16,5.0,8.0,True
Hilton Garden Inn Chicago McCormick Place,Chicago,"1,886",8.0,3,241,8.5,8.7,8.4,8.6,7.8,8.4,7.0,1.7,300,13,6.0,1.0,True
21c Museum  Chicago,Chicago,"1,635",8.3,4,"1,358",9.4,8.9,8.7,9.0,8.3,8.6,8.5,750,250,16,9.0,2.0,True
Godfrey  Chicago,Chicago,"1,757",8.2,4,636,8.9,8.6,8.4,8.7,7.9,8.4,8.2,850,350,16,4.0,3.0,False
Courtyard by Marriott Chicago Downtown/River North,Chicago,"1,237",7.7,3,418,8.8,8.4,8.6,8.4,7.6,7.6,8.4,750,200,16,7.0,1.0,False
Embassy Suites Chicago - Downtown River North,Chicago,"1,893",7.6,4,"1,038",8.9,8.1,8.2,8.1,7.6,7.9,7.1,700,150,16,9.0,2.0,False
Level Chicago - Old Town,Chicago,"1,565",9.0,8,388,9.2,9.3,9.0,9.4,8.5,9.3,8.7,1.3,300,16,4.0,3.0,
" Chicago Downtown, Autograph Collection",Chicago,"5,149",8.6,4,700,9.6,9.0,9.1,9.1,8.5,8.6,,850,300,15,6.0,1.0,False
The Westin Michigan Avenue Chicago,Chicago,"1,851",7.8,4,219,9.4,8.4,8.3,8.5,7.5,8.0,,"1,000",500,17,7.0,2.0,True
Sonesta ES Suites Chicago Downtown Magnificent Mile Medical,Chicago,"1,381",8.0,3,"1,159",9.1,8.2,8.5,8.4,8.0,8.0,8.0,1.1,650,17,9.0,2.0,True
Residence Inn by Marriott Chicago Downtown/River North,Chicago,"1,508",8.3,3,327,9.2,8.7,8.8,8.6,8.1,8.4,8.2,900,250,15,7.0,1.0,True
The Allegro Royal Sonesta  Chicago Loop,Chicago,"1,539",8.0,4,631,9.1,8.4,8.8,8.5,7.6,8.1,8.1,650,200,15,9.0,2.0,True
Hilton Garden Inn Chicago/Midway Airport,Chicago,711,7.5,3,305,8.4,8.4,8.2,8.3,7.4,8.0,8.6,13,1.5,1.6,7.0,2.0,True
Omni Chicago  & Suites Magnificent Mile,Chicago,"2,058",8.6,4,"1,037",9.6,8.9,9.1,8.9,8.2,8.7,7.3,800,350,16,8.0,1.0,True
The Peninsula Chicago,Chicago,"3,177",9.4,5,161,9.8,9.7,9.6,9.7,8.4,9.7,9.5,900,250,16,7.0,17.0,True
Super 8 by Wyndham Chicago IL,Chicago,859,6.7,2,104,8.1,7.2,8.4,7.4,6.7,6.8,9.1,7,450,21,4.0,1.0,False
"Hampton Inn Chicago North-Loyola Station, Il",Chicago,978,8.4,3,576,9.0,9.0,8.9,9.0,8.1,8.8,8.4,8,100,21,7.0,1.0,True
W Chicago - City Center,Chicago,"1,515",7.3,4,88,8.3,7.8,8.4,7.9,6.9,7.4,9.2,950,100,14,7.0,1.0,True
The Royal Sonesta Chicago River North,Chicago,"1,581",8.3,4,459,9.0,8.8,8.8,8.8,7.9,8.4,8.4,650,50,16,9.0,2.0,True
The Chicago  Collection Magnificent Mile,Chicago,"1,319",8.0,4,"1,281",9.2,8.5,8.3,8.6,7.9,8.1,8.7,950,450,16,4.0,2.0,True
Ruby Room,Chicago,"1,027",7.1,0,38,8.6,8.1,7.4,7.6,7.2,7.1,7.5,3.5,400,15,4.0,1.0,False
The Chicago  Collection Millennium Park,Chicago,"1,016",5.8,3,237,8.4,7.0,5.5,6.9,6.3,6.1,5.0,"1,000",50,15,4.0,1.0,True
Hyatt Place Chicago Wicker Park,Chicago,963,9.0,3,324,9.2,9.6,9.5,9.5,8.7,9.4,9.6,2.8,750,16,6.0,2.0,True
Best Western Plus Hawthorne Terrace ,Chicago,"1,019",8.3,3,393,9.2,8.9,8.9,8.8,7.9,8.4,8.6,3,750,20,7.0,2.0,True
" Zachary, Chicago, a Tribute Portfolio Hotel",Chicago,"1,302",9.2,4,184,9.7,9.6,9.5,9.6,8.2,9.5,8.8,3.7,300,20,6.0,1.0,True
Gateway Inn,Chicago,374,7.8,2,367,8.3,8.3,8.7,8.1,8.1,7.8,7.7,12,900,8,4.0,1.0,False
The Westin Chicago River North,Chicago,"1,539",8.6,4,99,9.5,9.1,8.9,9.2,8.0,8.9,,900,300,15,7.0,2.0,True
Best Western Plus Hyde Park Chicago ,Chicago,"1,327",7.4,3,635,8.3,8.0,8.3,8.1,7.3,7.7,7.5,7,500,14,4.0,1.0,True
" EMC2, Autograph Collection",Chicago,"2,662",9.0,4,562,9.5,9.2,9.3,9.3,8.6,9.1,,650,550,16,7.0,2.0,True
Residence Inn by Marriott Chicago Downtown/Loop,Chicago,"1,419",8.5,3,326,9.1,8.9,8.7,8.9,8.3,8.8,9.1,750,150,15,5.0,2.0,True
JW Marriott Chicago,Chicago,"2,281",8.4,5,227,8.8,8.9,8.8,8.9,8.1,8.7,7.5,900,50,14,7.0,6.0,False
Red Roof Inn Chicago-Alsip,Chicago,309,5.5,2,146,6.8,6.0,7.4,6.2,6.1,5.9,7.3,14,4.8,13,4.0,1.0,True
"The Gwen, a Luxury Collection , Michigan Avenue Chicago",Chicago,"2,857",8.8,4,130,9.5,9.4,9.0,9.2,8.4,9.0,,650,250,16,7.0,5.0,True
Sleep Inn Midway Airport Bedford Park,Chicago,361,6.8,2,907,8.0,7.3,7.8,7.4,6.9,7.1,7.8,13,1.8,1.8,6.0,2.0,False
EDGEBROOK MOTEL,Chicago,240,6.0,0,242,7.0,6.2,6.8,6.3,6.4,6.0,3.5,8,2.7,11,,1.0,False
"The Ritz-Carlton, Chicago",Chicago,"3,088",8.7,5,54,9.5,9.1,9.0,9.1,7.9,8.9,,1.2,500,16,6.0,3.0,True
