Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
The Jefferson ,Washington,1680.0,9.2,5,108.0,9.6,9.6,9.6,9.6,8.5,9.4,8.3,1.1,0.4,6.0,6.0,4,True
Renaissance Washington DC Downtown ,Washington,1295.0,8.3,4,315.0,9.3,8.6,8.6,8.7,8.0,8.4,7.1,1.2,0.4,6.0,7.0,1,False
The Graham Georgetown,Washington,2161.0,8.5,4,303.0,9.6,8.8,8.9,8.8,7.9,8.5,8.8,1.1,0.95,6.0,4.0,3,True
"Courtyard Washington, DC/U.S. Capitol",Washington,838.0,7.6,3,945.0,8.0,8.3,8.3,8.4,7.9,7.9,8.159821428571426,1.3,0.1,7.0,7.0,1,True
"Residence Inn by Marriott Washington, DC National Mall",Washington,1061.0,8.0,3,364.0,8.8,8.5,8.4,8.6,7.9,8.2,7.4,0.95,0.2,4.3,7.0,1,False
HighRoad Washington DC,Washington,1001.0,8.9,3,457.0,9.0,9.2,9.5,9.0,9.0,9.1,9.5,1.6,1.1,8.0,4.0,1,False
Residence Inn by Marriott Washington - DC/Foggy Bottom,Washington,958.0,8.2,3,168.0,9.4,8.6,8.9,8.6,8.3,8.3,8.8,1.1,0.2,6.0,7.0,1,True
The Watergate  Georgetown,Washington,1749.0,7.7,5,634.0,8.6,8.5,8.5,8.5,7.1,8.1,7.9,0.95,0.4,6.0,5.0,9,True
"Kimpton Banneker , an IHG Hotel",Washington,1115.0,8.1,4,72.0,8.8,8.9,8.6,9.1,8.0,8.3,8.8,1.0,0.65,7.0,4.0,1,True
The Baron ,Washington,377.0,6.5,3,641.0,8.4,7.1,7.5,6.9,7.1,6.4,6.6,2.2,0.45,7.0,3.0,2,False
"Westin Georgetown, Washington D.C.",Washington,1171.0,8.1,4,84.0,9.2,8.6,8.9,8.6,7.8,8.2,8.159821428571426,0.85,0.45,6.0,7.0,1,False
"West End Washington DC, Tapestry Collection by Hilton",Washington,815.0,7.8,4,287.0,8.8,8.5,8.2,8.4,8.0,8.0,7.9,0.85,0.45,6.0,6.0,2,False
