Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Element Orlando Universal Blvd.,Orlando,584,8.7,3,388,9.4,9.0,9.0,9.1,8.8,9.1,9.1,11,10,16,5,2,True
Courtyard by Marriott Orlando East/UCF Area,Orlando,398,8.3,3,116,8.6,8.5,9.1,8.5,8.0,8.2,8.8,10,14,13,7,1,False
Marriott's Grande Vista,Orlando,547,8.5,4,"1,195",9.1,8.8,8.7,8.8,8.4,8.7,8.6,10,7,15,6,2,False
Comfort Suites Downtown,Orlando,491,7.9,3,383,8.3,8.2,8.6,8.3,7.8,8.1,7.9,1.6,200,5,7,5,False
Sleep Inn & Suites Orlando Airport,Orlando,306,7.4,2,603,8.2,7.9,8.3,7.9,7.8,7.5,7.5,10,950,6,4,2,False
Extended Stay America Suites - Orlando - Lake Buena Vista,Orlando,359,6.8,2,304,8.6,7.4,8.3,7.5,7.3,7.0,8.2,11,10,19,6,1,True
Hampton Inn & Suites Orlando North Altamonte Springs,Orlando,464,8.7,2,412,9.0,9.1,8.9,9.1,8.5,9.0,7.5,8,3.3,14,10,2,True
TownePlace Suites by Marriott Orlando Downtown,Orlando,512,9.0,3,172,8.6,9.3,9.4,9.4,8.7,9.2,10,4.8,350,5,5,1,True
Hampton Inn Lake Buena Vista / Orlando,Orlando,479,8.9,3,448,9.4,9.3,9.3,9.2,9.0,9.0,,11,10,19,7,2,True
Mi Casa ,Orlando,271,6.2,2,"2,666",8.1,6.5,7.6,6.7,6.9,6.5,7.2,11,11,17,4,2,False
Fairfield Inn & Suites Orlando Ocoee,Orlando,513,7.9,3,111,8.7,8.4,8.7,8.6,7.7,8.1,9.1,10,16,21,6,2,False
SpringHill Suites by Marriott Orlando at Millenia,Orlando,553,9.1,3,637,9.4,9.3,9.2,9.3,9.0,9.2,8.9,6,7,12,7,3,True
Orlando Palms,Orlando,289,7.1,4,662,7.9,7.7,7.8,7.7,7.8,7.4,,10,3.8,10,2,2,False
Comfort Inn & Suites Near Universal Orlando Resort-Convention Ctr,Orlando,627,7.6,3,"2,553",8.9,7.8,8.2,7.8,8.0,7.6,8.0,10,10,16,4,6,False
Fairfield Inn and Suites by Marriott Orlando Near Universal Orlando,Orlando,492,7.7,3,106,9.2,7.9,9.0,8.2,7.9,8.0,8.3,8,9,14,7,1,False
