Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Residence Inn Houston Westchase On Westheimer,Houston,512.0,7.2,3,121.0,8.3,7.8,8.1,8.0,7.5,7.4,8.1,10.0,14.0,28.0,7,1,False
Best Western PLUS Hobby Airport Inn and Suites,Houston,278.0,8.1,3,993.0,8.6,8.5,8.5,8.4,8.4,8.2,8.2,11.0,8.0,1.8,4,2,True
"The Sam Houston , Curio Collection by Hilton",Houston,669.0,8.1,4,82.0,8.5,8.8,8.6,8.7,7.9,8.4,7.5,1.1,0.2,15.0,5,2,True
Courtyard Houston Westchase,Houston,333.0,8.0,3,177.0,8.7,8.3,8.6,8.6,8.2,8.1,7.9,10.0,14.0,28.0,7,1,False
"Candlewood Suites Houston Medical Center, an IHG ",Houston,371.0,7.4,3,24.0,7.8,8.0,8.0,7.9,7.6,6.8,8.8,5.0,2.0,15.0,5,2,True
The Lancaster ,Houston,1277.0,9.4,4,472.0,9.5,9.7,9.6,9.7,9.1,9.5,9.7,1.3,0.15,15.0,4,2,False
Houston Marriott South at Hobby Airport,Houston,616.0,8.2,3,246.0,8.7,8.4,8.8,8.5,8.3,8.5,9.1,11.0,9.0,2.4,6,2,True
Hampton Inn - Houston/Brookhollow,Houston,307.0,7.2,3,137.0,8.2,8.0,8.3,8.1,7.7,7.5,7.8,10.0,12.0,22.0,7,1,True
Hilton Houston Post Oak by the Galleria,Houston,663.0,7.7,4,396.0,8.9,8.1,8.3,8.1,7.4,8.0,7.92749140893471,4.0,7.0,21.0,6,2,True
 Ylem,Houston,318.0,8.5,3,653.0,9.1,8.8,9.1,8.8,8.8,8.7,8.6,3.1,1.2,15.0,7,2,False
Houston Marriott West Loop by The Galleria,Houston,708.0,7.1,4,90.0,8.3,7.8,7.9,7.7,7.0,7.2,6.1,3.5,7.0,21.0,7,1,False
"Staybridge Suites Houston - Willowbrook, an IHG ",Houston,299.0,8.3,3,222.0,8.6,8.6,8.9,8.5,8.5,8.5,8.7,13.0,0.02,21.0,7,2,True
SpringHill Suites Houston Medical Center / NRG Park,Houston,552.0,8.7,3,712.0,9.2,8.9,9.2,9.0,8.7,8.8,8.2,3.7,0.6,14.0,7,1,True
Best Western Galleria Inn & Suites,Houston,287.0,7.7,3,364.0,8.3,8.0,8.3,8.1,7.9,7.8,7.4,6.0,9.0,23.0,5,3,False
Hampton Inn and Suites Houston Central,Houston,511.0,8.7,3,309.0,8.5,9.0,9.0,9.1,8.7,9.0,7.0,2.6,6.0,21.0,7,1,False
