Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
Hyatt Place Orlando / I-Drive / Convention Center,Orlando,687.0,7.9,3,830.0,9.0,8.3,8.5,8.4,8.1,8.1,8.3,12.0,10.0,16.0,9,2,True
"Hawthorn Suites by Wyndham Lake Buena Vista, a staySky  & Resort",Orlando,406.0,7.9,3,608.0,9.0,8.1,8.6,8.1,8.3,7.9,8.8,11.0,10.0,19.0,4,2,False
"Staybridge Suites Orlando at SeaWorld, an IHG ",Orlando,649.0,8.6,3,617.0,9.4,8.8,8.9,8.9,8.7,8.7,8.7,12.0,9.0,16.0,6,1,False
Drury Plaza  Orlando - Disney Springs Area,Orlando,464.0,9.6,4,51.0,9.6,9.9,9.9,9.8,9.6,9.8,8.074122807017542,10.0,11.0,20.0,9,2,True
Fairfield Inn & Suites by Marriott Orlando Lake Buena Vista in the Marriott Village,Orlando,368.0,7.8,3,1966.0,8.9,8.2,8.2,8.2,8.0,8.0,8.4,10.0,10.0,20.0,7,3,False
"Holiday Inn Orlando International Airport, an IHG ",Orlando,640.0,7.4,3,408.0,8.7,7.9,8.1,8.0,7.2,7.6,8.3,9.0,6.0,4.8,5,3,True
Quality Inn & Suites By the Parks,Orlando,282.0,8.3,3,1220.0,9.1,8.5,9.3,8.5,8.6,8.2,8.1,14.0,14.0,30.0,6,4,False
Wyndham Garden Orlando Universal / I Drive,Orlando,368.0,9.0,3,1157.0,9.5,9.3,9.2,9.3,9.1,9.2,9.0,9.0,9.0,16.0,6,1,True
Fairfield by Marriott Inn & Suites Orlando at FLAMINGO CROSSINGS® Town Center,Orlando,491.0,9.1,3,915.0,9.3,9.5,9.4,9.4,9.1,9.3,9.1,0.016,0.019,31.0,4,2,False
Courtyard by Marriott Orlando Downtown,Orlando,560.0,8.8,3,328.0,8.8,9.3,9.1,9.3,8.5,9.1,9.0,2.1,0.7,4.7,7,2,False
Park Plaza  Orlando - Winter Park,Orlando,610.0,8.0,3,294.0,9.8,8.5,9.4,8.6,7.9,7.9,8.3,1.5,0.15,6.0,6,3,True
"Holiday Inn Express  & Suites Orlando - Apopka, an IHG Hotel",Orlando,456.0,8.7,3,387.0,8.9,9.1,8.9,9.0,8.5,8.9,8.8,9.0,12.0,21.0,4,2,False
Rosen Inn International Near The Parks,Orlando,292.0,7.9,3,3916.0,9.0,8.1,8.4,8.1,8.3,7.9,6.8,10.0,10.0,17.0,6,2,True
"Holiday Inn Express Orlando-Ocoee East, an IHG ",Orlando,503.0,7.7,3,422.0,8.3,8.1,8.3,8.2,7.6,7.9,8.6,10.0,10.0,15.0,7,1,False
Hampton Inn & Suites Orlando/Downtown South - Medical Center,Orlando,523.0,9.0,3,378.0,8.9,9.3,9.4,9.4,8.8,9.2,8.7,4.8,0.4,5.0,8,2,True
Comfort Suites Orlando Airport,Orlando,395.0,8.2,3,681.0,8.5,8.5,8.3,8.6,8.2,8.2,8.9,10.0,1.3,6.0,4,3,False
Hilton Garden Inn Orlando Lake Buena Vista,Orlando,515.0,8.5,3,456.0,9.2,8.9,9.0,9.0,8.7,8.7,7.5,11.0,10.0,19.0,6,2,True
"Holiday Inn Orlando East-UCF Area, an IHG ",Orlando,512.0,8.4,3,650.0,8.8,8.8,8.8,8.8,8.3,8.6,8.2,11.0,0.015,12.0,7,2,False
"Holiday Inn Resort Orlando - Lake Buena Vista, an IHG ",Orlando,486.0,8.2,3,2230.0,9.0,8.5,8.8,8.6,8.4,8.3,8.3,9.0,10.0,20.0,6,2,True
La Quinta by Wyndham Orlando UCF,Orlando,323.0,8.1,3,1034.0,8.8,8.5,8.9,8.5,8.2,8.3,8.7,12.0,14.0,13.0,9,2,True
Home2 Suites By Hilton Orlando Near Universal,Orlando,518.0,9.1,3,1485.0,9.5,9.3,9.4,9.3,9.2,9.3,9.0,9.0,10.0,16.0,5,1,True
Homewood Suites by Hilton Orlando Theme Parks,Orlando,552.0,8.6,3,418.0,9.3,8.9,8.8,8.9,8.8,8.9,8.2,12.0,9.0,17.0,6,2,False
Aloft Orlando Lake Buena Vista,Orlando,398.0,9.0,3,170.0,9.4,9.3,9.3,9.3,9.0,9.2,8.8,11.0,10.0,19.0,5,2,True
JW Marriott Orlando Bonnet Creek Resort & Spa,Orlando,2264.0,9.1,4,211.0,9.4,9.4,9.5,9.6,8.6,9.5,8.074122807017542,10.0,12.0,23.0,6,1,True
TownePlace Suites By Marriott Orlando Southwest Near Universal,Orlando,481.0,9.0,3,511.0,9.4,9.3,9.1,9.3,8.9,9.3,8.7,8.0,9.0,15.0,5,3,True
Residence Inn by Marriott Near Universal Orlando,Orlando,556.0,8.8,3,365.0,9.4,9.0,9.0,9.0,8.7,9.0,8.5,7.0,9.0,14.0,7,2,True
Hyatt House across from Universal Orlando Resort,Orlando,718.0,8.8,3,1393.0,9.4,9.0,9.1,9.0,8.7,9.0,8.5,8.0,9.0,15.0,9,2,False
Tru By Hilton Orlando Convention Center,Orlando,626.0,9.0,3,2783.0,9.3,9.3,9.2,9.3,9.0,9.2,8.6,12.0,10.0,16.0,10,2,True
Rosen Inn at Pointe Orlando,Orlando,496.0,7.9,3,6041.0,9.1,8.2,8.4,8.2,8.3,8.0,7.5,11.0,11.0,17.0,6,1,True
"Holiday Inn & Suites Orlando International Drive South, an IHG ",Orlando,476.0,8.6,3,1650.0,9.3,8.9,8.8,8.9,8.7,8.9,8.8,10.0,9.0,18.0,7,2,False
Sheraton Orlando Lake Buena Vista Resort,Orlando,318.0,7.3,4,2589.0,8.7,7.7,8.1,7.8,7.4,7.6,7.8,11.0,11.0,20.0,6,3,False
DoubleTree by Hilton Orlando Airport ,Orlando,636.0,8.1,3,466.0,8.9,8.6,8.7,8.6,7.9,8.3,8.0,9.0,6.0,5.0,8,2,False
Best Western Orlando Gateway ,Orlando,275.0,7.5,4,6758.0,8.9,7.7,8.5,7.8,7.9,7.7,8.4,9.0,10.0,16.0,8,4,False
Celebration ,Orlando,756.0,8.5,4,140.0,9.5,8.9,8.8,8.9,8.0,8.5,8.4,9.0,9.0,26.0,6,4,True
Hilton Garden Inn Orlando International Drive North,Orlando,485.0,8.8,3,1041.0,9.3,9.0,9.2,9.0,8.9,8.9,10.0,9.0,9.0,16.0,7,2,True
"Holiday Inn Express Orlando - South Park, an IHG ",Orlando,666.0,8.8,2,168.0,9.0,9.1,9.2,9.0,8.6,8.9,8.0,10.0,6.0,12.0,7,4,False
DoubleTree by Hilton Orlando East - UCF Area,Orlando,426.0,7.9,3,585.0,8.8,8.4,8.7,8.4,7.9,8.1,7.7,10.0,14.0,13.0,8,1,False
Homewood Suites by Hilton Orlando-Nearest to Universal Studios,Orlando,495.0,8.5,3,1521.0,9.3,8.6,8.9,8.7,8.6,8.5,8.1,9.0,9.0,16.0,8,4,True
Rosen Centre  Orlando Convention Center,Orlando,712.0,8.7,3,982.0,9.3,9.1,8.9,9.1,8.6,9.0,7.6,11.0,10.0,16.0,6,2,True
Comfort Suites Maingate East,Orlando,397.0,8.6,3,1220.0,9.2,8.5,8.9,8.6,8.6,8.6,8.7,8.0,8.0,23.0,4,2,False
SpringHill Suites by Marriott Orlando Lake Buena Vista in Marriott Village,Orlando,398.0,7.8,3,3201.0,9.0,8.1,8.4,8.2,8.0,8.0,8.074122807017542,10.0,10.0,20.0,8,3,False
Courtyard by Marriott Orlando Lake Buena Vista in the Marriott Village,Orlando,398.0,7.9,3,1421.0,9.0,8.2,8.3,8.3,8.0,8.1,8.1,10.0,10.0,20.0,7,7,False
Hampton Inn & Suites Orlando-East UCF,Orlando,415.0,9.0,3,1443.0,8.9,9.2,9.2,9.2,8.9,9.1,9.0,10.0,13.0,13.0,4,1,True
Hampton Inn Closest to Universal Orlando,Orlando,534.0,8.5,3,594.0,9.1,8.7,9.1,8.7,8.6,8.5,10.0,7.0,9.0,14.0,6,1,True
DoubleTree by Hilton Orlando Downtown,Orlando,509.0,7.7,4,567.0,8.3,8.2,8.4,8.3,7.6,7.9,7.7,1.8,1.3,5.0,5,2,False
Drury Inn & Suites Orlando near Universal Orlando Resort,Orlando,464.0,9.1,3,1323.0,9.4,9.3,9.4,9.3,9.2,9.2,9.1,11.0,11.0,17.0,7,4,True
Quality Inn & Suites By The Lake,Orlando,296.0,7.9,3,2576.0,8.8,8.1,8.6,8.1,8.3,7.8,7.6,0.015,0.015,30.0,4,2,False
Hampton Inn & Suites Orlando near SeaWorld,Orlando,613.0,8.5,3,1092.0,9.3,8.8,8.9,8.8,8.7,8.7,7.2,12.0,9.0,16.0,5,2,False
Lake Nona Wave ,Orlando,1061.0,9.0,4,158.0,9.0,9.5,9.0,9.5,8.5,9.4,8.8,0.017,10.0,6.0,5,1,True
Hampton Inn Orlando-Convention Center International Drive Area,Orlando,603.0,8.4,3,1730.0,9.2,8.7,8.9,8.8,8.6,8.6,8.4,12.0,10.0,16.0,9,2,True
Hampton Inn Orlando-International Airport,Orlando,559.0,8.1,3,752.0,9.0,8.5,8.7,8.5,8.0,8.1,8.5,9.0,6.0,4.9,6,2,True
"Crowne Plaza  Orlando Downtown, an IHG Hotel",Orlando,523.0,7.5,4,673.0,7.7,8.2,8.2,8.3,7.4,7.8,8.5,2.6,0.45,5.0,4,2,False
Embassy Suites Orlando - Airport,Orlando,608.0,8.3,4,350.0,9.1,8.6,8.9,8.7,8.1,8.4,8.074122807017542,9.0,6.0,4.9,7,5,False
La Quinta Inn by Wyndham Orlando Airport West,Orlando,245.0,5.6,3,2152.0,7.3,6.2,7.5,6.3,6.3,5.8,7.6,9.0,2.9,5.0,9,2,True
The Alfond Inn,Orlando,924.0,8.9,4,170.0,9.7,9.3,9.3,9.4,8.2,9.1,9.2,1.7,0.35,6.0,5,2,True
staySky Suites I-Drive Orlando Near Universal,Orlando,343.0,7.8,3,610.0,9.0,7.7,8.6,7.9,8.1,7.7,8.7,10.0,10.0,16.0,4,3,False
Courtyard by Marriott Orlando Lake Nona,Orlando,615.0,9.3,3,129.0,9.5,9.6,9.4,9.5,9.0,9.3,9.2,0.017,10.0,6.0,7,1,False
Comfort Inn at the parks,Orlando,328.0,6.8,3,941.0,8.6,7.0,8.1,7.1,7.3,6.8,7.4,0.015,14.0,30.0,7,2,False
