Name,City,Price,Rating,Stars,Reviews,Location,Cleanliness,staff,Comfort,Value for Money,Facilities,Wifi,Closest attraction dist,Closest transportation,Closest airport,payment methods,Number of languages,Allowing pets
New York Marriott Downtown,New-York,"1,630",8.3,4,527,9.1,8.8,8.5,8.7,8.2,8.4,6.2,1.7,250,14,7.0,5,False
Hyatt Centric Times Square New York,New-York,"1,495",8.5,4,743,9.5,9.0,8.8,9.0,7.7,8.5,8.6,950,300,10,7.0,5,False
Fitzpatrick Grand Central,New-York,"1,276",8.2,4,402,9.4,8.7,9.2,8.6,7.9,8.0,,1.1,200,9,3.0,1,False
The Whitby ,New-York,"3,797",9.3,5,134,9.5,9.8,9.4,9.8,8.4,9.5,9.5,1.2,200,9,6.0,2,
"The Standard, High Line New York",New-York,"1,869",8.1,4,"1,811",9.3,8.6,8.4,8.7,7.4,8.2,7.7,1.6,450,12,5.0,2,
Hilton Garden Inn New York Central Park South-Midtown West,New-York,"1,261",7.1,4,"5,368",9.0,7.5,7.6,7.6,7.0,7.1,6.9,800,150,9,7.0,3,True
"Holiday Inn Express - Times Square, an IHG ",New-York,750,6.5,3,"2,636",8.4,6.7,7.7,6.8,6.5,6.5,7.6,1.1,300,10,4.0,2,False
Bryant Park ,New-York,"1,439",8.7,4,821,9.8,9.1,9.1,9.1,8.1,8.4,9.0,800,150,10,3.0,5,False
Moderne ,New-York,964,7.9,4,543,9.5,8.0,8.8,8.2,7.8,7.6,8.3,850,250,9,3.0,5,False
Midtown Convention Center  NYC,New-York,791,5.5,3,"1,020",7.8,5.9,6.6,5.9,6.3,5.4,6.2,1.4,300,11,4.0,1,False
The Gallivant Times Square,New-York,864,6.6,4,"4,146",9.2,6.9,7.3,7.1,6.9,6.4,6.9,1.4,200,10,6.0,4,True
Homewood Suites Midtown Manhattan Times Square South,New-York,"1,113",8.2,3,"2,893",8.7,8.3,8.7,8.4,8.1,8.4,7.0,1.4,250,10,7.0,4,True
Fitzpatrick Manhattan,New-York,"1,332",8.2,4,371,9.2,8.8,9.0,8.9,8.0,8.2,,1.2,250,8,3.0,1,False
Motto by Hilton New York City Chelsea,New-York,"1,145",8.8,4,979,9.5,9.1,9.1,9.2,8.3,8.8,8.9,1.1,150,11,6.0,1,True
Midtown West ,New-York,551,5.5,3,"1,023",8.5,5.8,6.5,5.9,6.1,5.4,6.1,1.1,150,11,4.0,2,False
Fairfield Inn & Suites New York Manhattan/Downtown East,New-York,667,8.0,3,311,7.9,8.5,8.9,8.5,8.0,8.2,8.8,1.8,250,12,7.0,3,False
Madison LES ,New-York,615,7.4,3,609,7.9,8.1,8.0,7.9,7.4,7.5,7.9,1.8,300,12,4.0,2,False
The Standard - East Village,New-York,"1,453",8.2,4,520,9.2,8.6,9.0,8.5,7.5,8.2,7.6,1.5,200,11,5.0,6,True
The St. Regis New York,New-York,"4,491",8.1,5,69,9.6,8.6,8.5,8.9,7.4,8.3,9.0,1.2,150,9,7.0,6,False
Mandarin Oriental New York,New-York,"3,884",8.6,5,219,9.4,9.0,9.0,9.1,7.6,8.6,,950,150,9,6.0,10,True
 32 32,New-York,910,6.9,4,790,8.3,7.5,8.0,7.5,7.0,7.0,6.9,1.5,150,10,4.0,2,False
Residence Inn by Marriott New York Manhattan/ Midtown Eastside,New-York,"1,904",8.4,4,388,9.1,8.8,9.0,8.8,8.1,8.4,7.9,1.4,250,9,7.0,2,True
The Dominick ,New-York,"2,181",8.5,5,637,9.2,9.0,8.8,9.1,7.7,8.7,8.1,1.6,150,13,5.0,5,True
Library  by Library Hotel Collection,New-York,"1,512",8.8,4,224,9.6,9.3,9.5,9.1,8.1,8.7,,1.1,150,9,5.0,3,False
"Holiday Inn Lower East Side, an IHG ",New-York,"1,106",7.9,4,651,8.2,8.4,8.7,8.3,8.0,8.0,8.0,1.7,150,12,6.0,2,False
The Wall Street Inn,New-York,895,8.2,3,821,9.1,8.7,8.5,8.8,8.3,8.2,7.9,750,250,14,5.0,6,False
Doxie ,New-York,590,6.3,2,372,8.5,6.6,7.6,6.6,6.8,6.3,6.9,1.3,300,10,5.0,3,True
The Bowery ,New-York,"2,341",8.9,5,274,9.3,9.2,9.2,9.2,7.9,8.8,9.2,1.7,250,11,5.0,4,
New York EDITION,New-York,"3,107",8.3,5,48,9.5,9.0,8.8,9.1,6.9,8.5,,1.5,150,10,6.0,1,True
Courtyard New York Manhattan/Times Square,New-York,"1,058",8.2,3,"1,355",9.5,8.4,8.9,8.4,7.7,8.0,8.7,900,150,10,7.0,8,True
Moxy NYC Lower East Side,New-York,"1,384",8.0,0,34,8.8,8.6,8.6,8.7,7.5,8.5,,1.6,100,12,4.0,1,
Hilton Garden Inn New York Times Square South,New-York,"1,187",8.1,3,"2,563",8.6,8.5,8.6,8.5,7.9,8.2,7.3,1.5,250,10,6.0,4,True
Equinox  Hudson Yards New York City,New-York,"3,797",9.0,5,287,9.2,9.4,9.0,9.5,8.0,9.3,9.6,1.6,200,11,4.0,3,True
NobleDEN ,New-York,"1,208",9.0,4,"1,391",9.4,9.4,9.3,9.3,8.9,9.0,8.6,1.6,300,12,5.0,5,False
Mondrian Park Avenue,New-York,"1,349",6.5,4,"1,103",8.4,7.1,7.6,7.3,6.3,6.4,6.4,1.6,150,10,4.0,1,True
DoubleTree by Hilton New York Midtown Fifth Ave,New-York,"1,135",6.7,4,"2,857",9.3,7.1,7.5,7.3,7.0,6.4,,950,200,9,4.0,1,False
SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,New-York,"1,384",8.0,3,44,9.2,8.4,9.0,8.5,7.3,7.9,8.8,1.5,100,10,6.0,1,False
Kixby,New-York,"1,097",8.5,4,109,9.2,9.0,9.1,9.0,8.2,8.4,8.9,1.1,150,10,6.0,2,False
The Washington by LuxUrban,New-York,"1,037",8.1,4,"2,192",9.3,8.6,8.5,8.7,7.9,8.0,8.8,1.7,200,14,7.0,2,True
The Plaza,New-York,"3,520",8.3,5,298,9.6,8.9,8.6,9.0,7.4,8.5,7.9,1.3,150,9,6.0,12,True
 Hendricks,New-York,"1,141",7.8,4,"1,575",9.2,8.2,8.2,8.3,7.5,7.8,8.0,900,250,10,4.0,2,True
The Ned NoMad,New-York,"2,039",6.9,5,9,8.6,7.8,6.7,8.6,5.0,7.2,8.3,1.3,30,10,5.0,3,
San Carlos  New York,New-York,996,8.8,4,"1,389",9.4,9.1,9.4,9.2,8.5,8.6,8.7,1.5,100,9,5.0,3,False
